   5.00000007E-02   91860.2891    
   4.97730002E-02   93219.8438    
   4.94125001E-02   92225.3594    
   4.90269996E-02   91475.6562    
   4.86155003E-02   91162.4297    
   4.81779985E-02   90963.1641    
   4.77144979E-02   90757.0391    
   4.72270027E-02   90606.0703    
   4.67165001E-02   90469.3359    
   4.61855009E-02   90310.6797    
   4.56360020E-02   90184.5703    
   4.50695008E-02   90067.3047    
   4.44890000E-02   89959.2109    
   4.38965000E-02   89843.0391    
   4.32949997E-02   89737.6875    
   4.26860005E-02   89635.8047    
   4.20709997E-02   89530.3594    
   4.14514989E-02   89455.1484    
   4.08280008E-02   89353.0234    
   4.02015001E-02   89260.9062    
   3.95725034E-02   89176.5312    
   3.89420018E-02   89098.8984    
   3.83105017E-02   89013.0625    
   3.76785025E-02   88910.9609    
   3.70455012E-02   88847.6641    
   3.64120007E-02   88770.4844    
   3.57780010E-02   88674.1484    
   3.51440012E-02   88615.5938    
   3.45095024E-02   88535.6719    
   3.38749997E-02   88456.2344    
   3.32415029E-02   88392.7500    
   3.26079987E-02   88309.6797    
   3.19759995E-02   88230.5703    
   3.13450024E-02   88147.5625    
   3.07155009E-02   88074.5078    
   3.00875008E-02   88007.6562    
   2.94604991E-02   87914.7656    
   2.88349986E-02   87813.1953    
   2.82099992E-02   87725.7891    
   2.75870003E-02   87628.4453    
   2.69650016E-02   87524.1328    
   2.63455007E-02   87395.6094    
   2.57280003E-02   87269.1250    
   2.51125004E-02   87151.0625    
   2.44990010E-02   86977.8750    
   2.38869991E-02   86803.8594    
   2.32775006E-02   86606.4297    
   2.26715002E-02   86373.3750    
   2.20710002E-02   86134.6484    
   2.14775000E-02   85870.5625    
   2.08930001E-02   85597.3359    
   2.03170013E-02   85293.7656    
   1.97505001E-02   84981.6797    
   1.91925000E-02   84676.7266    
   1.86440013E-02   84391.4297    
   1.81030016E-02   84100.9062    
   1.75695010E-02   83784.8047    
   1.70430001E-02   83517.9141    
   1.65225007E-02   83240.7734    
   1.60074998E-02   82992.2734    
   1.54984994E-02   82777.7266    
   1.49965007E-02   82515.1328    
   1.45019991E-02   82258.3203    
   1.40165007E-02   82013.9922    
   1.35395005E-02   81742.2891    
   1.30720008E-02   81449.4688    
   1.26130003E-02   81218.8984    
   1.21625001E-02   81024.0312    
   1.17195006E-02   80829.0859    
   1.12845004E-02   80690.3672    
   1.08560007E-02   80601.0078    
   1.04350001E-02   80524.8359    
   1.00205000E-02   80483.0703    
   9.61349998E-03   80480.6328    
   9.21299960E-03   80478.9062    
